transaction_id,customer_id,amount,currency,payment_method,failure_reason,attempt_number,previous_success_count,previous_failure_count,average_transaction_amount,customer_lifetime_value,days_since_last_purchase,purchase_frequency,subscription_status,device_type,country,hour,day_of_week,recovery_probability,recovered,recovery_time_minutes,recovery_action
TXN017811,CUST01016,1756.1,INR,card,bank_timeout,2,12,2,4432.39,63282.13,156,1.007,active,mobile,India,5,6,0.9403,1,36,payment_link
TXN017812,CUST01591,1431.49,INR,upi,expired_card,2,12,5,2954.79,67731.83,15,1.59,inactive,desktop,India,8,4,0.8181,1,33,retry
TXN017813,CUST00757,966.64,INR,card,bank_timeout,3,3,3,2628.17,12628.96,80,0.919,inactive,tablet,UAE,16,5,0.6365,1,55,reminder
TXN017814,CUST01169,1252.56,INR,netbanking,issuer_decline,2,8,1,3473.05,24244.22,180,1.801,trial,tablet,Singapore,9,0,0.91,1,41,payment_link
TXN017815,CUST04660,4671.51,INR,card,issuer_decline,3,11,0,1840.08,38689.66,137,1.318,inactive,mobile,UAE,14,1,0.6028,1,41,reminder
TXN017816,CUST01926,6694.18,INR,netbanking,expired_card,4,10,3,3668.0,45084.98,178,1.821,active,desktop,USA,10,5,0.3194,0,0,escalate
TXN017817,CUST02334,6379.62,INR,upi,issuer_decline,1,13,0,1383.16,26384.89,176,1.323,inactive,mobile,UK,19,3,0.97,1,29,payment_link
TXN017818,CUST01827,4287.31,INR,card,network_error,2,12,1,1259.07,26796.35,49,0.051,active,mobile,UK,21,4,0.9123,1,27,payment_link
TXN017819,CUST02929,5093.93,INR,upi,insufficient_funds,2,10,0,4670.32,77849.58,46,0.601,active,desktop,USA,6,0,0.97,1,54,retry
TXN017820,CUST04023,8708.65,INR,card,issuer_decline,3,4,1,3857.0,22461.46,151,0.949,inactive,mobile,UK,19,2,0.2414,1,70,escalate
TXN017821,CUST04223,2474.74,INR,wallet,incorrect_otp,1,9,0,1640.22,17847.3,168,1.823,active,mobile,USA,9,2,0.9678,1,37,retry
TXN017822,CUST04985,12378.19,INR,upi,insufficient_funds,2,13,0,2013.87,50349.47,65,0.048,active,desktop,UK,1,1,0.9173,1,35,retry
TXN017823,CUST04963,6828.09,INR,card,insufficient_funds,1,8,1,7144.8,71322.9,55,0.887,inactive,mobile,UK,21,2,0.815,1,47,retry
TXN017824,CUST01688,2444.39,INR,upi,bank_timeout,1,9,3,2235.34,28825.56,111,1.855,trial,desktop,UAE,2,1,0.97,1,27,payment_link
TXN017825,CUST03249,65689.0,INR,card,expired_card,1,11,2,1197.78,11104.83,25,0.766,active,desktop,UAE,17,5,0.903,1,39,retry
TXN017826,CUST03977,13045.84,INR,card,insufficient_funds,2,7,0,4727.19,44830.74,2,0.461,active,mobile,USA,7,1,0.9487,1,37,retry
TXN017827,CUST02604,608.74,INR,card,issuer_decline,3,12,2,4753.7,61850.21,162,1.739,active,desktop,UK,21,4,0.931,1,21,payment_link
TXN017828,CUST04381,12261.99,INR,card,issuer_decline,1,6,3,1366.53,12326.46,125,1.443,trial,desktop,India,5,2,0.8604,1,44,payment_link
TXN017829,CUST01831,229.84,INR,card,expired_card,1,5,2,2732.9,22966.25,99,1.651,active,mobile,India,21,5,0.8816,1,38,retry
TXN017830,CUST02898,2090.88,INR,wallet,incorrect_otp,4,5,0,2029.05,11744.06,150,1.765,inactive,mobile,India,17,0,0.3094,0,0,escalate
TXN017831,CUST03494,2842.54,INR,card,expired_card,2,10,5,628.29,9254.15,45,1.58,active,mobile,Singapore,1,2,0.7836,0,0,retry
TXN017832,CUST01550,17025.34,INR,upi,issuer_decline,1,9,2,8439.48,80223.23,23,0.213,inactive,mobile,UAE,19,2,0.9694,1,10,payment_link
TXN017833,CUST01716,543.38,INR,card,bank_timeout,1,13,0,1754.55,45471.83,3,1.1,active,mobile,USA,5,4,0.96,1,29,payment_link
TXN017834,CUST04006,2716.94,INR,card,insufficient_funds,1,8,1,11397.22,175417.99,120,0.534,active,desktop,USA,16,4,0.8893,1,25,retry
TXN017835,CUST02072,7966.35,INR,wallet,bank_timeout,2,10,1,6916.82,113336.54,154,1.206,active,mobile,UK,5,3,0.97,1,23,payment_link
TXN017836,CUST02935,5123.52,INR,upi,network_error,2,7,6,2175.95,26369.73,120,0.352,active,mobile,UAE,18,5,0.8113,1,31,payment_link
TXN017837,CUST00868,4681.05,INR,card,issuer_decline,2,7,3,4439.63,47913.12,69,1.32,active,mobile,India,10,0,0.97,1,20,payment_link
TXN017838,CUST04220,3273.14,INR,wallet,issuer_decline,2,9,2,4365.26,50381.91,152,1.147,inactive,tablet,India,0,2,0.6281,1,63,reminder
TXN017839,CUST03712,6066.49,INR,card,issuer_decline,1,7,0,9297.92,67893.52,71,0.729,active,mobile,UAE,11,0,0.9358,1,45,payment_link
TXN017840,CUST04178,4678.36,INR,card,incorrect_otp,1,6,2,5135.51,54688.79,35,0.967,inactive,mobile,UK,0,6,0.8583,0,0,retry
TXN017841,CUST01847,23078.93,INR,upi,issuer_decline,4,8,0,2668.78,39614.09,149,1.572,inactive,desktop,India,0,0,0.2562,0,0,escalate
TXN017842,CUST02426,1175.58,INR,upi,network_error,2,2,2,1440.56,2528.89,111,1.082,active,mobile,India,21,5,0.97,1,22,payment_link
TXN017843,CUST02228,2580.19,INR,upi,insufficient_funds,1,12,5,1165.73,25271.04,148,0.08,active,mobile,UK,3,3,0.6236,1,71,reminder
TXN017844,CUST03215,6841.57,INR,netbanking,issuer_decline,1,7,1,2134.19,18234.76,58,0.947,inactive,mobile,India,6,3,0.8312,1,28,payment_link
TXN017845,CUST00339,4162.99,INR,card,issuer_decline,2,10,3,2459.45,41196.02,143,0.525,inactive,mobile,India,6,2,0.3512,0,0,escalate
TXN017846,CUST02768,5269.73,INR,card,issuer_decline,2,2,0,614.73,1779.11,140,0.125,active,mobile,Singapore,17,0,0.7589,1,22,payment_link
TXN017847,CUST04926,1979.06,INR,card,issuer_decline,1,9,0,1620.18,28309.81,45,0.616,active,tablet,USA,22,5,0.97,1,30,payment_link
TXN017848,CUST00575,991.99,INR,card,bank_timeout,1,9,3,6072.43,94490.47,21,0.5,inactive,mobile,USA,7,6,0.9511,1,54,payment_link
TXN017849,CUST01970,746.32,INR,card,network_error,2,10,3,6972.26,102280.35,38,1.741,active,mobile,UK,21,2,0.9507,0,0,payment_link
TXN017850,CUST01789,1790.16,INR,card,bank_timeout,4,7,2,3134.11,39494.78,5,0.065,active,mobile,USA,5,1,0.9248,1,38,payment_link
TXN017851,CUST01278,2022.16,INR,netbanking,issuer_decline,2,5,1,5596.77,55151.48,29,0.905,inactive,mobile,UAE,19,3,0.9279,1,45,payment_link
TXN017852,CUST00528,1547.48,INR,card,insufficient_funds,2,5,0,4069.13,23011.13,32,1.522,active,desktop,UK,23,1,0.938,1,32,retry
TXN017853,CUST00189,898.94,INR,upi,network_error,1,10,6,3012.14,44222.27,116,0.754,inactive,mobile,UK,16,2,0.8713,1,38,payment_link
TXN017854,CUST04053,892.84,INR,upi,bank_timeout,1,4,5,1245.96,6103.81,5,1.715,active,mobile,UAE,23,3,0.97,1,23,payment_link
TXN017855,CUST02712,6041.54,INR,card,issuer_decline,4,8,3,1242.66,8387.87,4,0.483,active,mobile,India,4,3,0.943,1,13,payment_link
TXN017856,CUST01510,1077.91,INR,wallet,issuer_decline,1,9,1,6523.72,101261.44,33,0.192,inactive,tablet,India,4,6,0.97,1,5,payment_link
TXN017857,CUST00991,3341.44,INR,upi,bank_timeout,2,8,1,2916.92,30099.12,50,1.546,active,tablet,India,16,5,0.97,1,33,payment_link
TXN017858,CUST04142,16247.88,INR,card,expired_card,1,13,2,2904.57,55862.31,171,0.837,active,mobile,Singapore,5,0,0.8773,1,8,retry
TXN017859,CUST01171,2741.68,INR,card,incorrect_otp,1,11,3,1727.35,23894.14,20,1.452,inactive,mobile,Singapore,1,0,0.97,0,0,retry
TXN017860,CUST01702,850.36,INR,upi,insufficient_funds,1,6,1,4023.23,33333.79,127,1.133,inactive,desktop,USA,2,0,0.5438,0,0,reminder
TXN017861,CUST03189,1230.39,INR,upi,network_error,1,9,4,3253.33,45770.64,20,0.934,inactive,mobile,Singapore,7,5,0.9615,1,25,payment_link
TXN017862,CUST03513,1676.36,INR,upi,incorrect_otp,1,10,1,8449.45,156317.03,127,1.822,trial,mobile,India,5,6,0.97,1,53,retry
TXN017863,CUST00214,1554.88,INR,upi,insufficient_funds,1,6,2,5911.15,49990.93,2,1.226,trial,mobile,India,7,0,0.9156,1,35,retry
TXN017864,CUST04885,1573.55,INR,upi,network_error,2,8,1,2482.06,17602.08,83,0.693,inactive,mobile,India,7,5,0.9588,0,0,payment_link
TXN017865,CUST04352,534.25,INR,card,incorrect_otp,2,6,1,3544.71,24120.6,86,0.493,inactive,mobile,UAE,6,6,0.6146,0,0,reminder
TXN017866,CUST04393,4183.25,INR,upi,expired_card,2,9,2,1701.44,13958.3,43,0.019,active,desktop,Singapore,16,0,0.6413,1,59,reminder
TXN017867,CUST02673,4623.34,INR,card,issuer_decline,2,5,1,2103.65,9798.34,127,1.072,active,tablet,UK,8,2,0.8693,0,0,payment_link
TXN017868,CUST03137,3638.99,INR,card,issuer_decline,1,6,6,1255.75,8254.34,46,0.898,active,mobile,India,6,3,0.9397,1,43,payment_link
TXN017869,CUST04762,9744.02,INR,card,network_error,1,9,1,4436.19,66361.78,171,0.721,active,mobile,UK,21,4,0.97,1,28,payment_link
TXN017870,CUST00560,5942.59,INR,card,insufficient_funds,1,4,2,1079.14,4614.72,16,1.307,active,tablet,India,0,5,0.97,1,32,retry
TXN017871,CUST03221,2971.11,INR,card,expired_card,4,7,2,944.3,6843.75,45,0.552,active,tablet,India,22,2,0.2716,0,0,escalate
TXN017872,CUST01540,3366.05,INR,card,issuer_decline,1,7,1,4229.12,27378.41,128,1.705,active,desktop,UK,20,6,0.97,1,5,payment_link
TXN017873,CUST04654,2945.91,INR,card,incorrect_otp,1,8,1,2093.02,31309.13,45,1.337,active,mobile,India,22,0,0.97,0,0,retry
TXN017874,CUST00085,7014.72,INR,netbanking,issuer_decline,2,10,2,3325.91,58200.32,83,1.041,active,mobile,India,10,3,0.9499,1,12,payment_link
TXN017875,CUST04488,27590.82,INR,upi,insufficient_funds,1,8,2,2043.14,32578.54,53,0.905,active,mobile,USA,16,3,0.9219,1,19,retry
TXN017876,CUST00959,4405.36,INR,upi,insufficient_funds,1,6,0,2734.76,27882.61,31,0.841,active,mobile,UAE,18,5,0.9496,1,61,retry
TXN017877,CUST00287,11032.84,INR,card,network_error,2,1,3,3360.5,5837.34,126,0.041,active,mobile,UAE,21,6,0.712,1,39,reminder
TXN017878,CUST01149,8251.38,INR,upi,bank_timeout,1,11,3,3017.44,27746.65,130,1.894,active,desktop,Singapore,3,6,0.97,1,61,payment_link
TXN017879,CUST01426,2168.58,INR,card,bank_timeout,4,11,1,5240.52,107488.62,41,1.297,active,desktop,UK,10,3,0.97,1,18,payment_link
TXN017880,CUST04049,5817.54,INR,upi,expired_card,1,8,5,1290.95,13350.06,19,0.192,inactive,desktop,Singapore,6,0,0.3664,0,0,escalate
TXN017881,CUST02507,3007.75,INR,card,expired_card,1,7,2,4801.95,42114.78,132,1.468,inactive,mobile,UK,4,6,0.3461,0,0,escalate
TXN017882,CUST04923,2221.37,INR,upi,bank_timeout,2,8,3,7004.38,44929.79,174,1.855,active,desktop,UK,10,4,0.97,1,38,payment_link
TXN017883,CUST04522,17176.81,INR,card,bank_timeout,3,6,1,631.44,7370.63,32,0.272,active,desktop,UAE,21,4,0.9182,1,51,payment_link
TXN017884,CUST02441,5705.0,INR,netbanking,bank_timeout,1,8,5,3054.37,23648.2,139,0.854,active,desktop,India,8,5,0.9436,1,25,payment_link
TXN017885,CUST04912,2369.72,INR,card,bank_timeout,1,8,1,9435.81,149914.71,150,0.14,active,desktop,UK,21,2,0.97,1,5,payment_link
TXN017886,CUST03612,2094.07,INR,netbanking,insufficient_funds,1,5,2,2568.25,23549.36,180,0.81,active,mobile,India,12,0,0.675,1,33,reminder
TXN017887,CUST03963,1904.38,INR,card,incorrect_otp,2,6,4,1012.67,11024.68,83,1.565,trial,mobile,UAE,23,2,0.8594,1,49,retry
TXN017888,CUST03217,6115.29,INR,card,network_error,2,11,2,858.25,18716.14,30,0.213,active,desktop,USA,19,4,0.97,1,34,payment_link
TXN017889,CUST03551,7923.84,INR,card,incorrect_otp,1,9,3,7117.85,95355.32,162,0.756,inactive,desktop,Singapore,17,4,0.6871,1,76,reminder
TXN017890,CUST04642,9381.79,INR,netbanking,expired_card,1,4,1,5376.51,20754.05,125,0.378,active,desktop,UK,3,2,0.4173,0,0,escalate
TXN017891,CUST04945,2455.8,INR,card,network_error,1,9,3,345.56,5996.27,75,1.324,active,tablet,UAE,1,1,0.97,1,40,payment_link
TXN017892,CUST04760,227.5,INR,upi,issuer_decline,1,6,4,4645.89,55710.84,110,0.133,trial,desktop,India,9,1,0.7514,1,53,payment_link
TXN017893,CUST04315,3671.69,INR,card,incorrect_otp,2,5,2,4019.59,35227.03,47,1.855,inactive,mobile,India,11,5,0.8259,1,33,retry
TXN017894,CUST03749,4995.75,INR,netbanking,issuer_decline,1,4,0,2428.51,17096.81,12,0.629,active,mobile,India,1,5,0.97,1,12,payment_link
TXN017895,CUST00174,1902.59,INR,upi,incorrect_otp,1,7,1,5303.42,34343.2,58,0.324,inactive,mobile,UAE,3,5,0.8419,0,0,retry
TXN017896,CUST01621,838.72,INR,card,network_error,4,12,1,5261.01,90808.41,108,1.019,active,mobile,Singapore,9,4,0.9521,1,46,payment_link
TXN017897,CUST00992,9216.66,INR,card,network_error,2,6,4,2318.01,26874.25,75,1.611,active,desktop,UAE,1,3,0.9398,1,17,payment_link
TXN017898,CUST02164,8551.49,INR,upi,incorrect_otp,1,6,2,1021.31,10368.08,127,1.812,active,mobile,UK,12,1,0.9428,1,12,retry
TXN017899,CUST04946,14053.11,INR,card,bank_timeout,1,8,3,3752.66,42255.02,18,1.974,trial,desktop,UK,12,3,0.97,1,31,payment_link
TXN017900,CUST00588,50297.25,INR,wallet,incorrect_otp,3,9,2,2099.7,36399.15,143,0.316,active,mobile,USA,8,4,0.1837,0,0,escalate
TXN017901,CUST03796,1097.61,INR,wallet,incorrect_otp,1,4,3,2452.94,8350.4,96,0.424,inactive,mobile,India,6,3,0.3739,0,0,escalate
TXN017902,CUST04818,5603.89,INR,upi,bank_timeout,1,13,0,2087.37,41521.29,123,1.052,active,desktop,USA,0,1,0.9478,0,0,payment_link
TXN017903,CUST02053,3278.59,INR,card,network_error,1,11,2,2291.49,25626.23,101,1.957,inactive,tablet,UK,15,6,0.97,1,28,payment_link
TXN017904,CUST04156,657.72,INR,card,incorrect_otp,3,10,1,9014.18,140593.67,147,1.834,active,mobile,Singapore,21,4,0.97,1,5,retry
TXN017905,CUST02038,2686.33,INR,netbanking,expired_card,2,11,0,1478.1,21276.69,75,1.444,active,mobile,India,2,0,0.8838,1,10,retry
TXN017906,CUST04586,1696.7,INR,netbanking,network_error,1,13,3,3659.66,82797.95,69,0.172,inactive,mobile,India,15,5,0.9176,1,30,payment_link
TXN017907,CUST00079,3246.78,INR,card,network_error,2,8,2,7322.87,74327.49,137,1.98,trial,mobile,USA,20,2,0.97,1,5,payment_link
TXN017908,CUST00993,1521.82,INR,card,bank_timeout,2,12,5,3198.54,64546.52,7,1.699,inactive,mobile,India,11,6,0.97,1,31,payment_link
TXN017909,CUST04306,1283.69,INR,card,issuer_decline,1,7,2,2503.54,22024.51,49,1.642,inactive,desktop,Singapore,5,2,0.9441,1,36,payment_link
TXN017910,CUST00134,3965.23,INR,wallet,issuer_decline,1,7,2,4716.84,39084.02,131,1.828,inactive,mobile,UK,4,5,0.8733,1,28,payment_link
TXN017911,CUST03266,3488.31,INR,card,incorrect_otp,2,7,2,3711.36,39571.83,117,0.611,inactive,tablet,Singapore,22,6,0.2386,0,0,escalate
TXN017912,CUST01018,2095.57,INR,card,network_error,1,9,3,6006.5,44629.32,88,1.148,active,mobile,Singapore,21,2,0.97,1,48,payment_link
TXN017913,CUST01011,2647.86,INR,card,issuer_decline,2,7,1,4776.32,44631.27,168,1.946,active,desktop,Singapore,12,3,0.97,1,31,payment_link
TXN017914,CUST04147,575.25,INR,card,network_error,3,6,1,2914.88,34239.89,31,1.472,trial,desktop,UK,8,1,0.9482,0,0,payment_link
TXN017915,CUST03822,2232.65,INR,upi,network_error,1,7,2,1780.89,16610.38,41,1.745,active,desktop,USA,3,5,0.9659,1,22,payment_link
TXN017916,CUST02032,1890.66,INR,netbanking,insufficient_funds,2,5,4,4537.07,20362.92,68,0.658,active,mobile,USA,14,3,0.6432,1,40,reminder
TXN017917,CUST02723,5355.29,INR,netbanking,bank_timeout,1,7,0,6133.03,62657.86,153,1.027,active,tablet,USA,4,3,0.97,1,6,payment_link
TXN017918,CUST03256,17981.42,INR,netbanking,bank_timeout,1,14,4,5257.01,76587.16,124,1.427,inactive,desktop,India,21,0,0.9619,1,18,payment_link
TXN017919,CUST03482,5866.93,INR,upi,bank_timeout,1,13,1,3170.73,54910.58,158,0.122,active,desktop,UAE,6,2,0.9119,1,15,payment_link
TXN017920,CUST01500,13229.24,INR,netbanking,issuer_decline,3,4,1,5239.35,17975.05,91,1.076,inactive,tablet,USA,9,3,0.2676,0,0,escalate
TXN017921,CUST04339,2222.77,INR,netbanking,issuer_decline,1,15,1,1098.13,16728.43,38,1.433,active,desktop,USA,23,1,0.9506,1,7,payment_link
TXN017922,CUST04156,3033.57,INR,card,issuer_decline,1,10,3,5609.1,72074.78,173,1.554,inactive,mobile,Singapore,5,4,0.8544,1,17,payment_link
TXN017923,CUST03973,3329.04,INR,card,incorrect_otp,1,6,4,4098.6,43226.74,168,1.956,active,mobile,UAE,13,3,0.97,1,20,retry
TXN017924,CUST03090,9413.33,INR,card,network_error,1,7,5,4385.88,42183.42,165,1.959,inactive,desktop,UAE,9,0,0.9009,1,33,payment_link
TXN017925,CUST03241,6786.6,INR,upi,insufficient_funds,1,9,0,10246.39,131138.1,110,1.036,inactive,mobile,UAE,16,0,0.7881,0,0,retry
TXN017926,CUST01091,4219.77,INR,netbanking,issuer_decline,2,5,2,2529.35,12440.93,75,0.956,active,desktop,UAE,7,5,0.9401,1,46,payment_link
TXN017927,CUST02204,955.31,INR,card,incorrect_otp,4,12,3,5240.3,114431.61,158,0.295,active,mobile,USA,9,3,0.6959,1,25,reminder
TXN017928,CUST00193,4832.24,INR,card,incorrect_otp,3,6,1,1735.52,18411.87,116,0.055,inactive,mobile,UK,7,3,0.1404,0,0,escalate
TXN017929,CUST03194,559.2,INR,netbanking,issuer_decline,2,13,2,2580.34,38236.47,175,1.349,active,mobile,USA,14,4,0.9524,1,41,payment_link
TXN017930,CUST00090,8722.63,INR,upi,incorrect_otp,3,12,1,2591.96,47322.75,82,0.541,active,desktop,Singapore,21,1,0.9468,1,20,retry
TXN017931,CUST01422,1240.96,INR,card,insufficient_funds,1,7,3,1492.19,19794.13,87,1.5,active,desktop,Singapore,5,5,0.97,1,12,retry
TXN017932,CUST04748,9795.33,INR,wallet,issuer_decline,1,6,3,4752.73,30367.4,11,0.376,inactive,mobile,India,9,5,0.893,1,5,payment_link
TXN017933,CUST01210,1006.53,INR,netbanking,bank_timeout,1,5,3,2073.74,11333.46,54,1.331,active,mobile,India,18,1,0.97,1,26,payment_link
TXN017934,CUST01366,13355.62,INR,card,incorrect_otp,1,9,0,939.48,8980.19,43,1.043,active,mobile,India,6,0,0.97,1,29,retry
TXN017935,CUST02612,2001.31,INR,upi,insufficient_funds,2,8,0,1533.77,22508.8,159,1.194,active,desktop,USA,10,4,0.8342,1,48,retry
TXN017936,CUST02878,2610.45,INR,card,issuer_decline,1,8,6,4480.6,70485.5,106,1.003,inactive,mobile,Singapore,21,0,0.6375,1,48,reminder
TXN017937,CUST00061,4111.04,INR,card,bank_timeout,1,6,1,2208.23,11296.07,35,1.793,active,mobile,USA,17,0,0.97,1,10,payment_link
TXN017938,CUST04455,2394.37,INR,upi,incorrect_otp,1,5,3,4633.69,35293.26,49,1.092,active,desktop,UAE,11,1,0.97,1,13,retry
TXN017939,CUST02656,803.19,INR,wallet,insufficient_funds,1,8,3,2749.05,41313.21,95,0.583,trial,tablet,UK,3,0,0.4726,1,65,reminder
TXN017940,CUST02494,4377.58,INR,card,issuer_decline,3,8,1,1691.91,16529.83,166,0.631,active,mobile,India,12,2,0.7866,1,19,payment_link
TXN017941,CUST01864,1841.69,INR,wallet,insufficient_funds,3,5,3,4411.79,28778.66,112,1.379,inactive,desktop,USA,6,0,0.1276,0,0,escalate
TXN017942,CUST03506,2142.41,INR,upi,bank_timeout,1,13,1,2174.19,55356.46,34,0.67,inactive,mobile,USA,9,1,0.943,1,39,payment_link
TXN017943,CUST04012,618.24,INR,upi,insufficient_funds,1,5,1,3457.61,30311.45,101,0.667,active,mobile,USA,17,2,0.8367,1,33,retry
TXN017944,CUST02544,3758.27,INR,card,issuer_decline,1,11,3,3113.29,41295.47,83,0.14,active,desktop,USA,15,1,0.97,1,30,payment_link
TXN017945,CUST03362,878.99,INR,upi,insufficient_funds,2,5,5,6605.61,62656.63,160,1.754,active,desktop,India,7,6,0.8183,1,36,retry
TXN017946,CUST03243,10113.55,INR,upi,network_error,2,4,1,3378.92,12035.85,75,1.954,inactive,mobile,USA,13,1,0.97,1,5,payment_link
TXN017947,CUST02613,881.95,INR,netbanking,issuer_decline,1,9,3,2143.83,30978.55,91,1.965,inactive,mobile,India,7,2,0.8509,1,37,payment_link
TXN017948,CUST03731,4480.96,INR,card,bank_timeout,1,8,1,2326.05,35056.14,30,0.523,active,desktop,India,5,1,0.97,1,20,payment_link
TXN017949,CUST03184,1464.18,INR,card,expired_card,2,7,2,1484.22,17844.53,33,0.605,trial,mobile,UAE,0,0,0.444,0,0,escalate
TXN017950,CUST01847,6268.42,INR,card,expired_card,1,6,4,1463.4,15621.03,66,1.359,inactive,desktop,India,7,6,0.3855,0,0,escalate
TXN017951,CUST04435,1578.99,INR,upi,bank_timeout,2,8,2,5589.55,66867.57,12,1.476,active,mobile,UAE,23,6,0.97,1,5,payment_link
TXN017952,CUST04307,5967.72,INR,card,issuer_decline,1,3,5,2131.71,11697.26,93,1.881,inactive,desktop,USA,15,5,0.6673,1,42,reminder
TXN017953,CUST01102,8310.51,INR,upi,network_error,1,8,3,3103.44,38533.5,22,1.335,inactive,mobile,UK,3,6,0.97,1,30,payment_link
TXN017954,CUST02403,37207.76,INR,netbanking,expired_card,2,7,2,3908.68,25564.56,153,1.796,active,mobile,India,7,1,0.4979,0,0,reminder
TXN017955,CUST03174,9188.69,INR,upi,issuer_decline,2,6,3,2393.0,17915.67,39,0.313,active,mobile,Singapore,3,3,0.8852,1,15,payment_link
TXN017956,CUST00993,16318.04,INR,card,network_error,1,4,0,2643.93,12378.96,147,0.291,active,desktop,USA,1,5,0.9519,1,5,payment_link
TXN017957,CUST03062,406.14,INR,upi,bank_timeout,2,6,2,3673.61,26324.62,120,1.465,active,desktop,India,3,5,0.97,1,15,payment_link
TXN017958,CUST04344,5800.48,INR,upi,network_error,1,9,0,2582.67,27261.83,112,1.517,inactive,desktop,USA,20,2,0.97,1,13,payment_link
TXN017959,CUST04324,10734.21,INR,netbanking,expired_card,1,7,3,900.65,5170.24,141,0.893,active,mobile,India,2,6,0.5655,0,0,reminder
TXN017960,CUST04953,1180.19,INR,wallet,issuer_decline,1,6,1,7368.04,64943.65,80,0.34,active,desktop,India,14,3,0.97,1,19,payment_link
TXN017961,CUST03003,2077.13,INR,netbanking,incorrect_otp,1,13,3,766.43,12418.35,13,0.106,active,desktop,UAE,2,1,0.9421,1,40,retry
TXN017962,CUST04239,3696.72,INR,upi,insufficient_funds,1,8,1,2405.7,32959.53,122,1.788,active,mobile,UK,15,5,0.97,1,34,retry
TXN017963,CUST01838,14277.12,INR,upi,insufficient_funds,1,8,0,1915.28,13505.79,169,0.755,trial,mobile,UK,22,0,0.745,0,0,reminder
TXN017964,CUST02176,6808.36,INR,card,network_error,1,9,3,1252.4,13983.72,57,0.695,active,mobile,USA,8,6,0.97,1,39,payment_link
TXN017965,CUST02106,2290.28,INR,wallet,insufficient_funds,2,5,4,5893.13,27157.31,40,1.932,inactive,desktop,Singapore,20,5,0.578,1,65,reminder
TXN017966,CUST02109,3039.76,INR,netbanking,bank_timeout,2,12,2,8575.3,190839.99,146,0.192,trial,mobile,Singapore,9,3,0.8816,1,25,payment_link
TXN017967,CUST00542,2746.32,INR,upi,insufficient_funds,1,7,0,1318.69,11553.46,145,1.074,active,desktop,UAE,13,5,0.954,1,48,retry
TXN017968,CUST01495,6910.36,INR,card,insufficient_funds,4,4,3,10673.31,36710.16,115,1.499,active,mobile,India,17,1,0.2961,0,0,escalate
TXN017969,CUST02280,2427.86,INR,upi,expired_card,2,6,1,1211.42,14380.22,137,0.278,active,mobile,Singapore,16,0,0.4319,0,0,escalate
TXN017970,CUST00055,2779.4,INR,card,issuer_decline,2,8,0,1845.68,19979.81,139,0.623,trial,desktop,UAE,5,6,0.7362,1,25,reminder
TXN017971,CUST01480,2142.19,INR,card,bank_timeout,1,14,3,6904.86,152477.9,55,0.991,inactive,desktop,India,14,2,0.97,1,39,payment_link
TXN017972,CUST01856,3857.82,INR,upi,issuer_decline,1,4,2,5065.66,24291.46,42,1.756,trial,tablet,UK,14,3,0.9648,1,12,payment_link
TXN017973,CUST02808,1185.3,INR,wallet,incorrect_otp,1,4,3,3284.24,22055.03,76,0.811,inactive,mobile,India,5,1,0.7555,1,53,retry
TXN017974,CUST03882,5842.7,INR,upi,issuer_decline,2,10,2,1045.22,13408.33,125,1.021,inactive,mobile,Singapore,18,2,0.6867,0,0,reminder
TXN017975,CUST03588,469.05,INR,upi,issuer_decline,1,9,1,1330.94,13621.62,142,0.295,inactive,tablet,Singapore,11,1,0.7023,1,45,reminder
TXN017976,CUST04147,475.95,INR,upi,insufficient_funds,1,7,1,1501.4,20889.35,91,1.858,active,mobile,USA,13,1,0.9678,1,34,retry
TXN017977,CUST00950,582.36,INR,card,network_error,3,3,1,1196.72,6779.03,34,0.647,active,mobile,Singapore,22,1,0.9184,1,49,payment_link
